index;customer_id;Recency;Frequency;Monetary;R_score;F_score;M_score;RFM_score;segment;cluster
80414;ce581900fcd586972330fa45459265f5;588;1;140,51;1;3;3;133;At Risk;1
80415;ce58284e603a53a3184ea29f84fa92e6;372;1;116,94;2;3;3;233;At Risk;1
80416;ce58da87cd57a008be247552d15bbad8;404;1;137,99;1;3;3;133;At Risk;1
80417;ce592ad7925e24b891730859400babe3;206;1;115,24;3;3;3;333;At Risk;0
80418;ce5a044fc70f03fbe28127390fa27373;302;1;55,00;2;3;1;231;At Risk;0
80419;ce5a5964cd6cf4305cb68f14f2df4b62;445;1;161,37;1;3;3;133;At Risk;1
80420;ce5adc4a6936d649dc3c0757303dba08;313;1;82,19;2;3;2;232;At Risk;1
80421;ce5b4e25d215256b0416af19bde155a6;127;1;104,84;4;3;2;432;At Risk;0
80422;ce5b56c495944af078df7f4e10719be7;65;1;0,00;4;3;1;431;Regular;0
80423;ce5b62e98a5241ad9d691700a0b0c47c;436;1;62,28;1;3;1;131;At Risk;1
80424;ce5c2647d9125a115851c01b5b356426;398;1;810,13;2;3;4;234;At Risk;1
80425;ce5c8c732842b0d9dd8b950e9d70358e;252;1;196,01;3;3;4;334;At Risk;0
80426;ce5e2dbebc82fdeb89bb35dfaddd56e2;454;2;166,40;1;4;3;143;At Risk;1
80427;ce5efd1b1d8a2fa290a871edd5c26cd6;381;1;49,75;2;3;1;231;At Risk;1
80428;ce5ffe8a8840252e27f3e8d915bb52ab;408;1;75,07;1;3;2;132;At Risk;1
80429;ce60ab2efcaa31dcd020809ac6821afc;516;1;130,76;1;3;3;133;At Risk;1
80430;ce6121237a09886811612ccb1d51ff88;471;1;114,14;1;3;3;133;At Risk;1
80431;ce615a5a4fa08c571a77c268f87bf041;187;1;99,43;3;3;2;332;At Risk;0
80432;ce63721c88f1ef79883255c7d1e7b1d2;111;1;20,27;4;3;1;431;Regular;0
80433;ce641e2f9ffdece61389490656cf03d9;106;1;175,30;4;3;3;433;Regular;0
80434;ce642ed845cd30776fbec8f959915f4b;234;1;551,90;3;3;4;334;At Risk;0
80435;ce6437db085f8e5a63c7f918f61691fc;67;1;171,77;4;3;3;433;Regular;0
80436;ce65d81faff1e65d08d331bfe6c0ad6e;292;2;294,62;2;4;4;244;At Risk;0
80437;ce667e4b89cd1137f40a8d799354b674;70;5;368,04;4;4;4;444;Regular;2
80438;ce66a27f4a8c469e2f21230797f9e90a;245;1;77,78;3;3;2;332;At Risk;0
80439;ce68080021ef47325b14cc7acd673ab8;630;1;156,58;1;3;3;133;At Risk;1
80440;ce68d694e1d4e3354bee31ac4bcb90fe;233;1;91,86;3;3;2;332;At Risk;0
80441;ce68dcdb0fbc1b4172d23c2427cc635e;414;10;0,00;1;4;1;141;At Risk;2
80442;ce6b160f2d93188fdd18287c6f4d2aaf;496;1;95,68;1;3;2;132;At Risk;1
80443;ce6ba65fd4448b24ff255c33cd734843;232;1;35,72;3;3;1;331;At Risk;0
80444;ce6c5a902bad9cb9b8675a9fccacff09;321;4;170,76;2;4;3;243;At Risk;2
80445;ce6c68a9e878e180d72621fe4d67fae3;155;1;139,16;4;3;3;433;At Risk;0
80446;ce6c72a5c10e8d9da4e5c070221fc83d;529;1;79,56;1;3;2;132;At Risk;1
80447;ce6ccd40c94d231ac012f6488f144380;336;3;123,39;2;4;3;243;At Risk;1
80448;ce6d32fa00bbae809e07c14126e5fa6e;182;1;64,03;3;3;2;332;At Risk;0
80449;ce6d725ed1334c3edb9af03a7c53c84d;180;1;142,73;3;3;3;333;At Risk;0
80450;ce705dc93f963a4955ad071b24a8fbd5;415;1;90,73;1;3;2;132;At Risk;1
80451;ce706e81decc274e0a5a183d1690385f;615;1;200,16;1;3;4;134;At Risk;1
80452;ce71073196f0b2c05aa6c4dd0495a04a;331;1;88,75;2;3;2;232;At Risk;1
80453;ce713888478a998ddcbb0a8698275e3c;118;1;262,67;4;3;4;434;Regular;0
80454;ce72e0eebdb99208cee5184eac4d97d3;70;1;153,61;4;3;3;433;Regular;0
80455;ce730673fbb235448dccea069e34b64d;192;1;200,87;3;3;4;334;At Risk;0
80456;ce738845c4d6188c95f2091d90eac164;139;1;78,81;4;3;2;432;At Risk;0
80457;ce7388c949c8766b3b5c80704b371c16;279;1;106,21;2;3;2;232;At Risk;0
80458;ce73ad60d4bfdb6196b9d6a058718394;269;2;330,60;3;4;4;344;At Risk;0
80459;ce73c680985391372a7b4c9688a1add4;490;1;188,20;1;3;4;134;At Risk;1
80460;ce73ee58fbf32aa2c13a7a23b42caa0f;82;1;22,29;4;3;1;431;Regular;0
80461;ce7415c21823c7a96d8f00f437557106;154;1;162,55;4;3;3;433;At Risk;0
80462;ce757220d9f01ba4887f6bf76ced6a1c;79;2;173,32;4;4;3;443;Regular;0
80463;ce7664b8e10ebe083da81001e5f76975;390;1;44,00;2;3;1;231;At Risk;1
80464;ce77075ed8a9f941a7d9a3f6e6aaffb9;209;1;111,93;3;3;3;333;At Risk;0
80465;ce78147300ad685730e9374522c42a39;267;2;225,42;3;4;4;344;At Risk;0
80466;ce789ca36ce4e7afcf929060781eb11d;190;1;82,90;3;3;2;332;At Risk;0
80467;ce7ae632446772c1abd5351d374dbf35;284;1;190,48;2;3;4;234;At Risk;0
80468;ce7b32fb1d245e8554e62ad59890eb96;183;1;261,90;3;3;4;334;At Risk;0
80469;ce7bb4d2cf76d2692bf39ad988f7ecd4;133;1;85,41;4;3;2;432;At Risk;0
80470;ce7cac55075d6a945deceabf09b8e50e;119;1;92,01;4;3;2;432;Regular;0
80471;ce7d16764477add502f5571e29f6dce3;553;1;54,83;1;3;1;131;At Risk;1
80472;ce7d210eefbdd540fddc0cd8899eead9;310;1;46,84;2;3;1;231;At Risk;1
80473;ce7eca55be37e75d368b4a6d903e5b2a;507;1;255,42;1;3;4;134;At Risk;1
80474;ce7f5ef3c68b09bbe2a70ba38f470557;159;2;70,38;4;4;2;442;At Risk;0
80475;ce8053eeb82d6a9d295bcf24ee14c2dc;126;1;68,43;4;3;2;432;At Risk;0
80476;ce8089f79bfbd25ac982292f1764fa69;220;1;76,86;3;3;2;332;At Risk;0
80477;ce80c46eb733623b83a7458b918ca30c;641;1;64,46;1;3;2;132;At Risk;1
80478;ce8131ee1a45966150c199dbbc23370a;135;1;101,03;4;3;2;432;At Risk;0
80479;ce8154e2083db0e68b12d0a13d6770fc;360;5;1230,20;2;4;4;244;At Risk;2
80480;ce81857f083f69b2138d01598cc284cf;177;1;113,65;3;3;3;333;At Risk;0
80481;ce8256b7d2de810a1f6b169c12b80e7a;151;1;103,43;4;3;2;432;At Risk;0
80482;ce82d28a01b3ba1c92a46900b9cb3710;469;2;152,34;1;4;3;143;At Risk;1
80483;ce84a70ed03758979ab282873087aa06;267;1;352,55;3;3;4;334;At Risk;0
80484;ce84bc58b9f9dfb7fcb0b5da67c99087;176;1;55,33;3;3;1;331;At Risk;0
80485;ce85052e7c8d0ba011f6572ec235f41c;318;1;62,78;2;3;2;232;At Risk;1
80486;ce86000b63d23d299c139b9b50246e03;238;1;46,68;3;3;1;331;At Risk;0
80487;ce86321953a0e590bef64f5823dac5fd;408;3;120,30;1;4;3;143;At Risk;1
80488;ce86714de00d981276c6823ae9503d78;371;1;105,71;2;3;2;232;At Risk;1
80489;ce88121027e42c2e895f84a8f3ccd665;131;2;183,06;4;4;4;444;At Risk;0
80490;ce88f748efb459730857f1a6513d1ae5;460;1;50,50;1;3;1;131;At Risk;1
80491;ce8959f7f295750ae35716f912e44dc0;269;2;213,74;3;4;4;344;At Risk;0
80492;ce8a9ed03d7dd90cb8fcc84b145f844f;153;1;49,65;4;3;1;431;At Risk;0
80493;ce8bb2a8b394a2e1ff263be5e3a44d65;333;1;91,66;2;3;2;232;At Risk;1
80494;ce8c6f8008f07e4aa7aa789897cb3e64;443;1;54,05;1;3;1;131;At Risk;1
80495;ce8e936f636f55678640360ddaa0adea;377;1;55,10;2;3;1;231;At Risk;1
80496;ce90096f130e38392654bacf265b1f58;145;6;1053,84;4;4;4;444;At Risk;2
80497;ce91506113fa0e838414655b4a2cd79c;196;1;94,61;3;3;2;332;At Risk;0
80498;ce915e7052985989f18b0ba2e35f50c4;335;1;188,66;2;3;4;234;At Risk;1
80499;ce9167d363251ec55e167d15816ea22e;70;1;760,09;4;3;4;434;Regular;0
80500;ce91ccb151759da0c0674484384a0b45;185;1;201,96;3;3;4;334;At Risk;0
80501;ce92916d7311f8b3b9e001361d02068a;77;1;200,38;4;3;4;434;Regular;0
80502;ce9403cd06a5c60d64f247493d6c1af1;179;2;200,39;3;4;4;344;At Risk;0
80503;ce94171f740302491e9c6f36626e5354;365;1;55,27;2;3;1;231;At Risk;1
80504;ce94567df6da5d7d85640b02953f44bc;241;1;34,84;3;3;1;331;At Risk;0
80505;ce95f352daac0677a391aa800e3b0bfe;573;1;230,41;1;3;4;134;At Risk;1
80506;ce965a35b8f462f3c7063723413d1374;308;1;312,59;2;3;4;234;At Risk;0
80507;ce976f549c104536bfe1468454154b35;532;1;0,00;1;3;1;131;At Risk;1
80508;ce97fa320a9043140d221b5ade94c617;76;1;45,53;4;3;1;431;Regular;0
80509;ce990e6331cacfbe30d267a2f847276a;333;1;102,84;2;3;2;232;At Risk;1
80510;ce9917011643785195fb96c64c8b8db9;198;2;55,56;3;4;1;341;At Risk;0
80511;ce99258e67eef2067b629f94c0f92100;111;1;132,49;4;3;3;433;Regular;0
80512;ce9a1bfe7bb87600f05f5c3a6ca24ce7;176;1;93,64;3;3;2;332;At Risk;0
80513;ce9ae711134d1939a5aa747f4a40a549;165;1;44,61;4;3;1;431;At Risk;0
80514;ce9c0ef7c66d39b15b58d4a9b890c11a;256;1;246,04;3;3;4;334;At Risk;0
80515;ce9c84a5a9d089aee9b8fa2a5fe5bf77;87;2;128,00;4;4;3;443;Regular;0
80516;ce9f7eca3f2369c7de337a4385790c62;99;1;99,38;4;3;2;432;Regular;0
80517;cea0d06a5bbeed1369f325b19c27fe1b;159;1;181,40;4;3;3;433;At Risk;0
80518;cea436373ebc00f078516007dc42df58;513;1;77,57;1;3;2;132;At Risk;1
80519;cea51c6d1ace915c653856b93b4812cf;320;1;46,85;2;3;1;231;At Risk;1
80520;cea56c52e2340a4d411f02c326f23764;375;1;43,98;2;3;1;231;At Risk;1
80521;cea608fc4c1e7191f2fa019426a40ccd;307;1;134,43;2;3;3;233;At Risk;0
80522;cea725cb0864776ebbdb3bf427fa2001;93;1;67,44;4;3;2;432;Regular;0
80523;cea73672ed36824ffda53dada3a1c8ae;150;1;213,73;4;3;4;434;At Risk;0
80524;cea76712c50e280ce25ddbb5e1d59751;355;1;301,65;2;3;4;234;At Risk;1
80525;cea80f9af87104810bd7fa9698f69d29;514;4;120,36;1;4;3;143;At Risk;2
80526;ceaa43caa7094473fba71c821b5f4630;310;1;39,62;2;3;1;231;At Risk;1
80527;ceab1b83992b155eb6d4dc4f94156c3e;391;2;116,60;2;4;3;243;At Risk;1
80528;ceabccf902b8ad0e15d6429e00d10805;255;1;141,51;3;3;3;333;At Risk;0
80529;ceac56c242d0cffbee3c4f5c3335388f;155;1;40,23;4;3;1;431;At Risk;0
80530;ceadec4bf904e52ef6294e93d45b8b37;616;1;27,86;1;3;1;131;At Risk;1
80531;ceaeed79bef0496075037b3cc8eab28b;585;2;71,72;1;4;2;142;At Risk;1
80532;ceb261820cbf2a3fa6026426ec06aa78;78;1;58,91;4;3;1;431;Regular;0
80533;ceb3d8fe921823620c6d8623678d9f25;299;1;104,76;2;3;2;232;At Risk;0
80534;ceb3ed4e8ea33e599750c82eb23e50a1;73;2;133,95;4;4;3;443;Regular;0
80535;ceb4051c6ffa6d84505741c5f96093f0;105;1;94,13;4;3;2;432;Regular;0
80536;ceb4667fc3851809ade8a13953032538;327;1;66,67;2;3;2;232;At Risk;1
80537;ceb5e349cb72fe8e5baf15d9929e7e27;227;6;164,34;3;4;3;343;At Risk;2
80538;ceb603f2fcd425362163a1502adf2c88;185;1;50,22;3;3;1;331;At Risk;0
80539;ceb608636dee1c78b0329ee1143640d6;346;1;163,65;2;3;3;233;At Risk;1
80540;ceb7e01a91f28cc8b5e10d35c7a7f376;587;2;149,64;1;4;3;143;At Risk;1
80541;ceb81075157a116d7001ec98fdbac21c;222;1;253,35;3;3;4;334;At Risk;0
80542;ceb8245f2da49e83dbb3476ba25faf6e;208;1;52,53;3;3;1;331;At Risk;0
80543;ceb884f66ec83a3d90578d492c89a137;340;1;106,38;2;3;2;232;At Risk;1
80544;ceb895511e0b3071a9dae1c936e9f218;155;1;119,57;4;3;3;433;At Risk;0
80545;ceb911ab7ed6f6d7b8276fc3257ad08c;309;1;117,85;2;3;3;233;At Risk;0
80546;ceb94172349be61a2d4b0c19d59c8bfb;95;1;94,74;4;3;2;432;Regular;0
80547;cebab3ad5dd4fcd9704c1a489a0da2b1;195;1;44,54;3;3;1;331;At Risk;0
80548;cebb25bccadd1098bb5f90c345cf3125;325;1;131,73;2;3;3;233;At Risk;1
80549;cebb8a4ff4704077050296f186150b25;176;1;135,86;3;3;3;333;At Risk;0
80550;cebc1cff5b31ee0ce570b98626a89dc9;236;1;236,97;3;3;4;334;At Risk;0
80551;cebc471c85bf6d400cd4ee8a664f8571;379;1;31,00;2;3;1;231;At Risk;1
80552;cebcee337e680ca4f24cf642a91e18f2;261;1;86,73;3;3;2;332;At Risk;0
80553;cebd3d10717a74833fec09cd0d0b53e3;547;1;36,04;1;3;1;131;At Risk;1
80554;cebec0575369eb5d6df1ffc926584e7c;370;1;109,60;2;3;3;233;At Risk;1
80555;cebf23c9423264f677a27ea0737c0d99;262;1;72,83;3;3;2;332;At Risk;0
80556;cebf6694b094a58295c0092c72aaa2b7;206;1;32,78;3;3;1;331;At Risk;0
80557;cec01cc1c92e32b6e6665be9ac91bc13;122;1;159,12;4;3;3;433;At Risk;0
80558;cec09b32ae4d0d0cbaa540645255210c;121;1;47,64;4;3;1;431;At Risk;0
80559;cec0e48517c07c754928dc9098a9d4c1;395;2;594,40;2;4;4;244;At Risk;1
80560;cec0f9df31c64636ab663d68079cfb2f;245;1;106,87;3;3;2;332;At Risk;0
80561;cec25e74aaf4118c600a09a96365b487;283;1;39,09;2;3;1;231;At Risk;0
80562;cec58a230b3feb0e56a802540eb8b28d;490;1;26,68;1;3;1;131;At Risk;1
80563;cec5fb258ac2eb3210402449e54f4743;310;1;55,91;2;3;1;231;At Risk;1
80564;cec67855e440dab26bed6e4f780ea6f0;242;1;172,67;3;3;3;333;At Risk;0
80565;cec6b62ab6844c0bb8234d8fb47e8c19;343;1;86,15;2;3;2;232;At Risk;1
80566;cec6e0c0d05e156326a5b7f9af269fd8;445;1;150,14;1;3;3;133;At Risk;1
80567;cec800e76b1cc898de17926aa9e1e146;54;2;164,81;4;4;3;443;Regular;0
80568;cec814e6cabd3f32f9b9034230911881;86;1;76,42;4;3;2;432;Regular;0
80569;cec841303d49ca5ab4756e8fee1fc554;301;2;193,60;2;4;4;244;At Risk;0
80570;cec875d9d4406529df6ccf5e1930b990;325;1;47,81;2;3;1;231;At Risk;1
80571;cec91dd67b9dcd548f311238e3c1c76c;322;1;88,72;2;3;2;232;At Risk;1
80572;cec95d0ac6407b8ee8f5a56c45dfcfec;324;1;106,38;2;3;2;232;At Risk;1
80573;cec98100d629346c9a1227b8c7b95730;300;1;133,85;2;3;3;233;At Risk;0
80574;cecac42920e43d56366114931e2c45ef;443;1;33,68;1;3;1;131;At Risk;1
80575;cecb0cabf6394829a7de181e95a08ad6;405;1;84,14;1;3;2;132;At Risk;1
80576;cecbb20844830d963fb3cfb5b2ea39d3;366;1;222,17;2;3;4;234;At Risk;1
80577;cecbbfebf3d0f81403e8a660faa0e43b;77;1;132,82;4;3;3;433;Regular;0
80578;cecc0974d8c7a821cfe61bb6b54e6089;267;1;32,09;3;3;1;331;At Risk;0
80579;cecc7f9a9384f6df323bef4be5f761a5;243;1;111,19;3;3;3;333;At Risk;0
80580;cecc877dcada3f1b054ea18465e1795f;519;1;24,35;1;3;1;131;At Risk;1
80581;cecd159026043bcaaf53374f0682ed9f;113;1;68,35;4;3;2;432;Regular;0
80582;cecd29d54e3edb34d9cf2b00a5fff3ee;457;1;64,62;1;3;2;132;At Risk;1
80583;cecece2ac5dd78d206efb4d9acafcb78;522;1;350,56;1;3;4;134;At Risk;1
80584;cecf2800e753cd1de4e002dd30874adb;113;1;171,17;4;3;3;433;Regular;0
80585;cecf402b2a51ef3e3f0b5a5f059c454b;72;1;174,73;4;3;3;433;Regular;0
80586;cecfbcd61fe1f11b7da316e1be390dff;272;1;53,80;3;3;1;331;At Risk;0
80587;ced00a908ceed2bab37e22ec77bb4eaa;323;1;56,62;2;3;1;231;At Risk;1
80588;ced1e88369d78a9ed35b69777a7a1008;150;1;309,80;4;3;4;434;At Risk;0
80589;ced1f9efb99bce461db12904e8c7867b;200;1;89,36;3;3;2;332;At Risk;0
80590;ced30a21aa4f7c12391d0f86fd9f8858;62;2;141,47;4;4;3;443;Regular;0
80591;ced32367d38a165b853d1ba2b40c5f94;486;1;66,62;1;3;2;132;At Risk;1
80592;ced353863f72326c7e319790ba7c2952;327;1;71,14;2;3;2;232;At Risk;1
80593;ced3c44e0f8c21cd57cee12d42b93fab;371;1;23,01;2;3;1;231;At Risk;1
80594;ced3fb170a9a5007a9bc3558d49c35b1;568;1;68,74;1;3;2;132;At Risk;1
80595;ced45425a9cd329341ecc0574b61cc60;600;1;36,25;1;3;1;131;At Risk;1
80596;ced5464be4716dddff6e88ccf5e0261a;218;1;243,45;3;3;4;334;At Risk;0
80597;ced608b31048a652390efb0cc65d3133;260;1;144,65;3;3;3;333;At Risk;0
80598;ced61c5cb8db0e02a11af8e5a2f3deea;339;1;116,85;2;3;3;233;At Risk;1
80599;ced69079132953e26e2991d8962707c5;194;1;40,22;3;3;1;331;At Risk;0
80600;ced6cf19feb0014bb0c3d2b41efbafce;346;1;456,64;2;3;4;234;At Risk;1
80601;ced77c94b1a6a33116af270c9b4780d7;63;1;84,02;4;3;2;432;Regular;0
80602;ced7ebd9a7c49bef8dd5506fb0b8647a;91;1;76,07;4;3;2;432;Regular;0
80603;ced7ee0cea0aa9e44efcd8accccb28ea;243;1;33,85;3;3;1;331;At Risk;0
80604;ced8cf14f3a428194fe15bb151edec3d;584;2;166,12;1;4;3;143;At Risk;1
80605;ced8f3419d9a7d7fec840b843b36d6c2;220;1;91,47;3;3;2;332;At Risk;0
80606;ced97a9646c3faa02d66ac532db985cb;299;1;184,20;2;3;4;234;At Risk;0
80607;ceda30af6bfa9670fb7486d3e1e8a235;378;1;103,55;2;3;2;232;At Risk;1
80608;cede787c255e3af82b9ccd385c7c9e7b;475;1;29,09;1;3;1;131;At Risk;1
80609;cee01ed444a976d0dddbd2c580704ba2;303;1;20,03;2;3;1;231;At Risk;0
80610;cee03fd42fb674365f5af3e609f206d9;279;1;67,50;2;3;2;232;At Risk;0
80611;cee0d2b95b094eda415a6795f5f57810;274;1;42,58;2;3;1;231;At Risk;0
80612;cee0e3a92a593e11d4a08ac4c9ca0337;196;1;82,03;3;3;2;332;At Risk;0
80613;cee11660eb771d4df1804dbfe426dbfe;219;1;135,02;3;3;3;333;At Risk;0
80614;cee15e4c71628cb79e97aa9dd14b10c6;57;1;68,93;4;3;2;432;Regular;0
80615;cee2b2ed35e8bd1166ed5a4f0e45ddab;126;1;109,24;4;3;3;433;At Risk;0
80616;cee3e95e0b9944bf7c7c6881c286564b;482;1;127,92;1;3;3;133;At Risk;1
80617;cee53b7d3dd56da687a4fa61c6ce8d32;740;1;40,95;1;3;1;131;At Risk;1
80618;cee5c1dce0adf15fe53d40081b568e87;178;1;21,29;3;3;1;331;At Risk;0
80619;cee637a42af216cb5475df2f812c583f;591;1;81,78;1;3;2;132;At Risk;1
80620;cee6807aacc85c9f6272230e3f1a2283;285;1;48,01;2;3;1;231;At Risk;0
80621;cee6c6b0f6ac0f9f8c0830152453c3e2;231;1;1030,44;3;3;4;334;At Risk;2
80622;cee73b4a0a763b2ee84c418e32868e56;237;1;225,67;3;3;4;334;At Risk;0
80623;cee7402478a8ecfc0f5e69d34c9d5f19;123;1;239,76;4;3;4;434;At Risk;0
80624;cee7f6079c308086d66b155a3ef25e72;285;1;216,87;2;3;4;234;At Risk;0
80625;cee868431579ba2636577e88ccedeba6;86;3;152,87;4;4;3;443;Regular;0
80626;cee874c9e449571c0663ade1be67d070;119;1;249,31;4;3;4;434;Regular;0
80627;cee87c1ba63da17e6d9aded0ec8c6627;546;1;95,76;1;3;2;132;At Risk;1
80628;cee8bfa45827fcd2cfd0ad6a5fcdad95;235;1;192,76;3;3;4;334;At Risk;0
80629;cee9119007f070eb70825712d2259005;328;1;84,93;2;3;2;232;At Risk;1
80630;ceeaae7ee13b40a086d0140281bef2ac;63;1;69,44;4;3;2;432;Regular;0
80631;ceead79d927539feb1a27e3ec80cac36;632;1;619,46;1;3;4;134;At Risk;1
80632;ceec04c1f9846950a467eee17ccdfb85;358;1;349,57;2;3;4;234;At Risk;1
80633;ceec265247d47ba197d15ac0fd0dbccc;200;1;73,25;3;3;2;332;At Risk;0
80634;ceecf302e4a8a4018810a27e9501d422;612;1;118,88;1;3;3;133;At Risk;1
80635;ceee5f652721c614474008d744d8bfdc;137;1;151,96;4;3;3;433;At Risk;0
80636;ceefb0b07a8b7a9f0272d3e2d4861506;308;2;568,08;2;4;4;244;At Risk;0
80637;ceefe214abad6f6344cc13f232d56529;69;1;100,67;4;3;2;432;Regular;0
80638;cef005896655dc4492849ce91f7363f1;447;1;95,02;1;3;2;132;At Risk;1
80639;cef00a4eca97b9dcee901353a6f82071;233;1;33,10;3;3;1;331;At Risk;0
80640;cef0a506276a74c28d77739366902cbb;61;1;119,64;4;3;3;433;Regular;0
80641;cef102e266fd2812ecd629b5da0d4dc6;321;1;166,40;2;3;3;233;At Risk;1
80642;cef3af3b48fbdf4bfdf4f431fa1cb890;564;1;116,20;1;3;3;133;At Risk;1
80643;cef4764b4390fa072851cb108ed91f35;216;4;457,08;3;4;4;344;At Risk;2
80644;cef4fc64d5939bc3f04e00494f2eedcd;124;1;110,77;4;3;3;433;At Risk;0
80645;cef54c3ad569af033c4ecdaa69c9e140;300;1;0,00;2;3;1;231;At Risk;0
80646;cef72e449e913c993566dfd1ad2d1322;178;1;123,21;3;3;3;333;At Risk;0
80647;cef7f153f7fb65e2076d6f15e7f58f55;495;2;106,74;1;4;2;142;At Risk;1
80648;cef801d1929fd81ce1cbd403b937b007;307;1;102,64;2;3;2;232;At Risk;0
80649;cef90a63b305fc7abea62dd395a056f7;327;2;266,96;2;4;4;244;At Risk;1
80650;cef9f7f2097c5fa6d84c0fada349b301;265;1;142,10;3;3;3;333;At Risk;0
80651;cefa00948b23355e8ec172176abe28fd;284;1;38,00;2;3;1;231;At Risk;0
80652;cefab390926b6fc3de3ca94c82ebb1ba;388;1;26,58;2;3;1;231;At Risk;1
80653;cefaba24a9655361efd7844b47317be8;272;1;241,12;3;3;4;334;At Risk;0
80654;cefb21b1a6f1db8d2c2af1eae9f92cd8;495;1;285,54;1;3;4;134;At Risk;1
80655;cefb86c8a049061f380600766d73ec9c;67;1;41,47;4;3;1;431;Regular;0
80656;cefbe92afc1f162d27509c145d1614e0;112;1;488,60;4;3;4;434;Regular;0
80657;cefc16cdcbd69d1ea047f70227cd2927;503;1;140,07;1;3;3;133;At Risk;1
80658;cefd26f9b12d8dc01a8029667888206d;249;1;95,50;3;3;2;332;At Risk;0
80659;cefd39a6ff2581a671f4ece797bc6229;525;1;105,74;1;3;2;132;At Risk;1
80660;cefd7308cec89db955a4f0521d269f54;234;1;361,07;3;3;4;334;At Risk;0
80661;cefdf85ed4e91e4fc08a16bea7a49987;84;1;69,46;4;3;2;432;Regular;0
80662;cefe068f60cf3cc1bee35207c6e0e876;155;1;170,62;4;3;3;433;At Risk;0
80663;cefe2a639c8bb02eb24dd112bcb8105c;219;1;180,73;3;3;3;333;At Risk;0
80664;ceff51defd5a15d65f1ff842ae18e33d;399;1;122,78;2;3;3;233;At Risk;1
80665;cf013fcd49b67549a3f482afb2a533ac;309;1;60,74;2;3;1;231;At Risk;0
80666;cf02015fe41754704ea76138d646a4a2;207;1;174,58;3;3;3;333;At Risk;0
80667;cf024859f4ffebc952f2aa7161383ce9;184;2;268,40;3;4;4;344;At Risk;0
80668;cf0258b51bd81324ef3cdc82b110a15f;205;1;108,20;3;3;3;333;At Risk;0
80669;cf02cea5a00d7ec7e67022f0c11b5873;259;1;65,71;3;3;2;332;At Risk;0
80670;cf02ebc7b145e83626254f5d0d1c6042;133;1;788,23;4;3;4;434;At Risk;0
80671;cf0304dde7ffc7558549d28bfd192416;205;1;1140,23;3;3;4;334;At Risk;2
80672;cf03fb26e6e79189fc120e0371240ff2;165;1;117,74;4;3;3;433;At Risk;0
80673;cf04f5f184e4c0c5430894beada91b29;383;1;99,22;2;3;2;232;At Risk;1
80674;cf0543a398b016a8da85094ebe6eaaeb;510;2;279,74;1;4;4;144;At Risk;1
80675;cf07daf0688a1761ec0bff495ca12dc2;595;1;192,55;1;3;4;134;At Risk;1
80676;cf07e85e4dbf6bc4b541537d8ac84bd0;106;1;76,42;4;3;2;432;Regular;0
80677;cf08d4dd333c76a5b09fb2f352652d7b;411;1;231,90;1;3;4;134;At Risk;1
80678;cf0abe8b6ab8b4dc63116b7617efafa0;422;1;56,59;1;3;1;131;At Risk;1
80679;cf0b03b5cceb5984281a0f1a4cc62bf9;380;1;36,69;2;3;1;231;At Risk;1
80680;cf0b077259962737e33cc1ac00e82769;83;1;584,08;4;3;4;434;Regular;0
80681;cf0b26e3090443f40ddbeea9ff6924c5;164;1;117,37;4;3;3;433;At Risk;0
80682;cf0ba861eff63f6c405f6baf9f06fe76;251;1;163,75;3;3;3;333;At Risk;0
80683;cf0dfaabab12de076316cf77f376d17e;443;1;97,87;1;3;2;132;At Risk;1
80684;cf0e80779e12f785cf99cb6cafba8e3d;244;1;139,55;3;3;3;333;At Risk;0
80685;cf0f3195f07cb461a2cad0ba6cd19185;130;3;129,39;4;4;3;443;At Risk;0
80686;cf0f612ef30da1ff2dfe1bc7b409d20d;444;3;267,50;1;4;4;144;At Risk;1
80687;cf0fff8083236862f061e93d1440f986;57;1;118,35;4;3;3;433;Regular;0
80688;cf10056dcb7d1fb5322dd86d12936557;741;1;286,55;1;3;4;134;At Risk;1
80689;cf114462e0c03dc644e1235123758153;329;1;147,13;2;3;3;233;At Risk;1
80690;cf126f0e4aa7e757ae635b753e94bf4b;328;1;62,99;2;3;2;232;At Risk;1
80691;cf1324990b51279a4a7ebc7eee09f5e3;220;1;239,01;3;3;4;334;At Risk;0
80692;cf13a089ed6e356ea5195f21e3d5d7b3;310;1;0,00;2;3;1;231;At Risk;1
80693;cf143d2640cfdce2f9573ed4631b2cc1;295;1;615,11;2;3;4;234;At Risk;0
80694;cf146e26a3aa8927a9e19a1819645b85;182;1;598,96;3;3;4;334;At Risk;0
80695;cf14c812356b6ff9803c25aea2502855;577;1;111,08;1;3;3;133;At Risk;1
80696;cf1505cdc6d77f257483919755e7f0f4;145;1;223,01;4;3;4;434;At Risk;0
80697;cf15b6699cb95e493cd6e71431ffda1a;459;1;57,10;1;3;1;131;At Risk;1
80698;cf163daea5f13a20a83e836a2bccf1d6;316;1;67,77;2;3;2;232;At Risk;1
80699;cf199055fc9c6d7cf39cc54ec67638a3;319;1;202,12;2;3;4;234;At Risk;1
80700;cf1b464894e6177033533c076c2ed5af;84;1;214,88;4;3;4;434;Regular;0
80701;cf1cc250256e6104a7b863050258225c;418;1;103,37;1;3;2;132;At Risk;1
80702;cf1d964f85ae393f0fa1a50d88428f61;203;1;67,36;3;3;2;332;At Risk;0
